Event,Name,Pid,Particle_px,Particle_py,Particle_pz,Particle_E,Particle_pT
4772,pi-,-211,-0.427073,0.164179,15.2918,15.2993,0.457543
4773,pi0,111,-0.142208,-0.291161,10.5686,10.5744,0.324034
4774,pi0,111,-0.252463,0.199134,28.0355,28.0377,0.321547
4775,pi0,111,0.162727,-0.144372,45.5647,45.5654,0.217539
4776,pi0,111,-0.0874889,-0.104965,11.7079,11.7095,0.136645
4777,pi-,-211,-0.0235278,0.0987794,8.39043,8.39221,0.101543
4778,pi-,-211,0.20148,-0.0426219,40.939,40.9397,0.205939
4779,pi-,-211,0.057613,-0.171912,3.02655,3.03519,0.181309
4780,pi0,111,-0.500026,0.264271,39.1429,39.1472,0.565567
4781,pi0,111,0.352406,0.000881377,12.6094,12.615,0.352407
4782,pi-,-211,0.0540466,-0.474942,8.32896,8.34383,0.478007
4783,pi-,-211,0.249344,0.146034,5.39117,5.40072,0.288961
4784,pi-,-211,0.0455891,-0.11252,2.08083,2.08903,0.121405
4785,pi-,-211,0.17427,0.204304,7.83244,7.83828,0.268534
4786,pi-,-211,-0.0669796,0.13765,6.29499,6.2984,0.153081
4787,pi-,-211,0.434427,0.197499,34.1291,34.1327,0.477213
4788,pi0,111,0.0993234,-0.346023,27.8597,27.8624,0.359996
4789,pi0,111,-0.0263159,0.199631,4.23357,4.2405,0.201358
4790,pi-,-211,-0.312263,0.121193,5.77484,5.78623,0.334957
4791,pi-,-211,0.126236,0.162298,8.88858,8.89206,0.205611
4792,pi0,111,-0.276609,0.276168,19.4243,19.4287,0.390873
4793,pi-,-211,0.0646409,-0.267035,6.17224,6.17993,0.274747
4794,pi0,111,0.184408,0.0996908,12.0743,12.0769,0.209629
4795,pi0,111,0.127167,0.293962,5.99348,6.00355,0.320289
4796,pi-,-211,0.0768559,-0.109345,6.50432,6.50719,0.133653
4797,pi0,111,-0.439703,-0.256078,38.0506,38.0542,0.508836
4798,pi-,-211,0.208556,-0.0843558,3.89618,3.90517,0.22497
4799,pi-,-211,0.169654,0.214571,37.1876,37.1889,0.273538
4800,pi0,111,-0.0889907,0.102542,5.03038,5.03402,0.135773
4801,pi-,-211,-0.216878,-0.0155321,9.92791,9.93127,0.217433
4802,pi0,111,-0.113333,-0.365072,39.0982,39.1003,0.382259
4803,pi-,-211,-0.533091,0.115543,19.9969,20.0048,0.545469
4804,pi-,-211,0.17533,-0.295167,15.9125,15.9168,0.343313
4805,pi0,111,0.142783,-0.322682,10.9085,10.915,0.35286
4806,pi-,-211,-0.249643,0.0626499,7.70519,7.71075,0.257385
4807,pi-,-211,-0.266054,0.0609177,29.7943,29.7959,0.272939
4808,pi-,-211,0.449338,0.268619,32.6068,32.6113,0.523508
4809,pi-,-211,0.00523404,-0.194395,7.79171,7.79539,0.194466
4810,pi-,-211,0.0911653,0.0302074,3.61312,3.61709,0.0960396
4811,pi0,111,0.0305423,0.183523,18.1728,18.1743,0.186047
4812,pi0,111,-0.0839185,0.283838,5.28994,5.29993,0.295984
4813,pi-,-211,-0.19047,0.0800303,8.76118,8.76473,0.2066
4814,pi0,111,0.210272,0.0320628,7.75514,7.75923,0.212702
4815,pi-,-211,-0.144678,-0.44429,14.6529,14.661,0.467253
4816,pi-,-211,-0.24138,-0.494181,10.0422,10.0582,0.549981
4817,pi0,111,0.172426,0.0737702,3.04449,3.05324,0.187544
4818,pi-,-211,0.0645395,0.383701,7.68735,7.69846,0.389091
